loc_id,area_type,size,total_sqft,bath,balcony,price,bed_bath,price_per_sqft
444,Super built-up  Area,2,1158.0,2,2,67.0,344.0,5785.838
444,Super built-up  Area,2,1214.0,2,3,67.0,344.0,5518.946
444,Built-up  Area,3,2110.0,4,3,120.0,556.0,5687.204
444,Super built-up  Area,2,1495.0,2,2,110.0,344.0,7357.86
444,Super built-up  Area,3,1200.0,2,3,38.4,476.0,3200.0
444,Super built-up  Area,2,1575.0,2,3,85.0,344.0,5396.825
444,Super built-up  Area,2,1069.0,2,2,55.0,344.0,5144.995
444,Super built-up  Area,2,1100.0,2,1,68.0,344.0,6181.818
444,Super built-up  Area,3,1715.0,3,3,112.0,516.0,6530.612
444,Super built-up  Area,2,1100.0,2,1,65.0,344.0,5909.091
444,Super built-up  Area,2,1230.0,2,2,66.25,344.0,5386.179
444,Super built-up  Area,3,1819.0,3,1,150.0,516.0,8246.289
444,Built-up  Area,2,1189.0,2,1,45.0,344.0,3784.693
444,Super built-up  Area,3,1719.0,3,2,71.0,516.0,4130.308
444,Super built-up  Area,3,1600.0,3,3,79.0,516.0,4937.5
444,Built-up  Area,2,1585.0,2,2,90.0,344.0,5678.233
444,Super built-up  Area,2,1245.0,2,2,80.0,344.0,6425.703
444,Super built-up  Area,3,2035.0,3,2,142.0,516.0,6977.887
444,Super built-up  Area,3,1747.0,3,1,110.0,516.0,6296.508
444,Super built-up  Area,2,1377.0,2,2,80.0,344.0,5809.731
444,Super built-up  Area,2,1181.0,2,1,61.0,344.0,5165.114
444,Built-up  Area,2,1121.0,2,2,75.0,344.0,6690.455
445,Plot  Area,2,1020.0,2,1,62.0,344.0,6078.431
445,Plot  Area,2,880.0,2,1,48.0,344.0,5454.545
445,Plot  Area,2,1000.0,2,1,55.0,344.0,5500.0
445,Plot  Area,3,1400.0,2,1,78.0,476.0,5571.429
446,Super built-up  Area,3,2000.0,3,1,175.0,516.0,8750.0
446,Built-up  Area,3,1630.0,3,2,85.0,516.0,5214.724
446,Super built-up  Area,3,1685.0,3,2,95.0,516.0,5637.982
446,Super built-up  Area,2,1152.0,2,1,57.0,344.0,4947.917
446,Super built-up  Area,3,1675.0,3,3,62.0,516.0,3701.493
447,Super built-up  Area,2,1285.0,2,3,72.5,344.0,5642.023
448,Super built-up  Area,2,1060.0,2,1,55.0,344.0,5188.679
448,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
448,Built-up  Area,2,999.0,2,3,45.0,344.0,4504.505
448,Plot  Area,5,2400.0,4,1,225.0,820.0,9375.0
448,Super built-up  Area,3,2000.0,2,2,85.0,476.0,4250.0
448,Super built-up  Area,2,1194.0,2,1,65.0,344.0,5443.886
448,Super built-up  Area,2,1200.0,2,2,67.0,344.0,5583.333
448,Plot  Area,2,2400.0,2,1,228.0,344.0,9500.0
448,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
448,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
448,Super built-up  Area,2,1194.0,2,1,65.0,344.0,5443.886
449,Plot  Area,3,1200.0,3,3,96.25,516.0,8020.833
449,Super built-up  Area,2,1100.0,2,2,52.0,344.0,4727.273
449,Super built-up  Area,2,700.0,2,1,29.0,344.0,4142.857
450,Super built-up  Area,3,1350.0,3,2,81.0,516.0,6000.0
450,Super built-up  Area,3,1485.0,3,2,78.0,516.0,5252.525
451,Super built-up  Area,2,1222.0,2,2,45.0,344.0,3682.488
451,Super built-up  Area,3,2060.0,3,2,140.0,516.0,6796.117
451,Built-up  Area,2,920.0,2,1,40.0,344.0,4347.826
451,Built-up  Area,2,1190.0,2,2,55.0,344.0,4621.849
451,Built-up  Area,1,600.0,1,1,28.0,172.0,4666.667
451,Super built-up  Area,3,2072.0,3,2,108.0,516.0,5212.355
451,Super built-up  Area,2,1100.0,2,2,55.0,344.0,5000.0
451,Super built-up  Area,3,1445.0,2,2,125.0,476.0,8650.519
451,Super built-up  Area,2,900.0,2,3,50.0,344.0,5555.556
451,Super built-up  Area,3,2060.0,3,2,150.0,516.0,7281.553
451,Plot  Area,3,2400.0,3,1,180.0,516.0,7500.0
451,Super built-up  Area,2,1240.0,2,2,60.0,344.0,4838.71
451,Super built-up  Area,2,900.0,2,1,44.5,344.0,4944.444
452,Super built-up  Area,2,1350.0,2,2,65.0,344.0,4814.815
452,Plot  Area,4,1386.0,3,2,93.0,648.0,6709.957
452,Super built-up  Area,2,750.0,2,0,40.0,344.0,5333.333
453,Super built-up  Area,3,1868.0,3,2,131.0,516.0,7012.848
453,Super built-up  Area,2,1090.0,2,1,27.24,344.0,2499.083
453,Super built-up  Area,3,2038.5,3,0,120.0,516.0,5886.681
453,Super built-up  Area,3,2106.0,3,2,126.0,516.0,5982.906
453,Super built-up  Area,3,2254.0,3,2,170.0,516.0,7542.147
453,Super built-up  Area,3,1223.0,2,1,42.81,476.0,3500.409
453,Super built-up  Area,3,1868.0,3,1,121.0,516.0,6477.516
453,Super built-up  Area,2,1150.0,2,0,28.0,344.0,2434.783
453,Super built-up  Area,3,2106.0,3,2,126.0,516.0,5982.906
453,Super built-up  Area,3,1868.0,3,1,135.0,516.0,7226.981
453,Super built-up  Area,3,1856.0,3,2,135.0,516.0,7273.707
453,Super built-up  Area,3,1868.0,3,1,120.0,516.0,6423.983
453,Super built-up  Area,3,2254.0,3,2,170.0,516.0,7542.147
453,Built-up  Area,3,2254.0,3,2,170.0,516.0,7542.147
453,Super built-up  Area,3,1804.0,3,1,115.0,516.0,6374.723
453,Super built-up  Area,2,951.0,2,2,30.43,344.0,3199.79
453,Super built-up  Area,3,1856.0,3,2,135.0,516.0,7273.707
453,Super built-up  Area,3,2254.0,3,2,153.0,516.0,6787.933
453,Super built-up  Area,3,2106.0,3,3,148.0,516.0,7027.54
453,Super built-up  Area,2,921.0,2,1,29.47,344.0,3199.783
453,Super built-up  Area,3,1257.0,2,2,40.22,476.0,3199.682
453,Super built-up  Area,3,1856.0,3,2,135.0,516.0,7273.707
453,Super built-up  Area,3,2273.0,3,3,159.0,516.0,6995.161
453,Super built-up  Area,3,2099.0,3,3,147.0,516.0,7003.335
453,Super built-up  Area,2,1040.0,2,1,33.28,344.0,3200.0
453,Built-up  Area,2,1100.0,2,0,50.0,344.0,4545.455
453,Super built-up  Area,3,1372.0,2,1,43.9,476.0,3199.708
453,Super built-up  Area,2,1100.0,2,1,49.49,344.0,4499.091
453,Built-up  Area,2,1100.0,2,0,32.0,344.0,2909.091
453,Super built-up  Area,3,1575.0,3,2,80.0,516.0,5079.365
453,Super built-up  Area,3,2273.0,3,2,145.0,516.0,6379.234
453,Super built-up  Area,2,921.0,2,2,29.47,344.0,3199.783
453,Super built-up  Area,2,1175.0,2,2,62.0,344.0,5276.596
453,Super built-up  Area,3,1804.0,3,2,127.0,516.0,7039.911
453,Super built-up  Area,2,1062.0,2,1,42.48,344.0,4000.0
453,Super built-up  Area,3,3554.0,4,1,340.0,556.0,9566.685
453,Super built-up  Area,3,2038.5,3,0,122.0,516.0,5984.793
453,Built-up  Area,3,1800.0,3,1,84.0,516.0,4666.667
453,Super built-up  Area,3,2265.0,3,3,159.0,516.0,7019.868
453,Super built-up  Area,3,2099.0,3,2,134.0,516.0,6383.992
454,Super built-up  Area,3,1250.0,2,1,70.0,476.0,5600.0
455,Super built-up  Area,3,1850.0,3,3,150.0,516.0,8108.108
455,Super built-up  Area,2,1000.0,2,1,35.0,344.0,3500.0
455,Super built-up  Area,2,1100.0,2,2,70.0,344.0,6363.636
455,Super built-up  Area,2,940.0,2,1,49.0,344.0,5212.766
455,Built-up  Area,3,2500.0,3,2,135.0,516.0,5400.0
455,Super built-up  Area,2,1120.0,2,2,33.6,344.0,3000.0
455,Super built-up  Area,4,4624.5,4,0,314.5,688.0,6800.735
455,Built-up  Area,2,1078.0,2,2,45.0,344.0,4174.397
455,Super built-up  Area,1,1050.0,1,1,44.0,172.0,4190.476
455,Super built-up  Area,2,1352.5,2,0,93.865,344.0,6940.111
455,Super built-up  Area,2,1200.0,2,2,62.0,344.0,5166.667
455,Super built-up  Area,2,1300.0,2,1,90.87,344.0,6990.0
455,Built-up  Area,3,1315.0,2,1,85.4,476.0,6494.297
455,Super built-up  Area,3,1690.0,3,2,112.0,516.0,6627.219
455,Super built-up  Area,4,3000.0,4,2,140.0,688.0,4666.667
455,Built-up  Area,4,3000.0,4,2,140.0,688.0,4666.667
455,Super built-up  Area,2,1300.0,2,1,109.0,344.0,8384.615
455,Built-up  Area,3,3300.0,4,3,160.0,556.0,4848.485
455,Super built-up  Area,2,1245.0,2,2,110.0,344.0,8835.341
455,Built-up  Area,3,1150.0,2,2,49.9,476.0,4339.13
455,Super built-up  Area,2,1152.0,2,1,34.56,344.0,3000.0
455,Super built-up  Area,1,750.0,1,1,52.5,172.0,7000.0
455,Super built-up  Area,2,1200.0,2,3,78.0,344.0,6500.0
455,Super built-up  Area,2,1100.0,2,1,45.0,344.0,4090.909
455,Super built-up  Area,2,1197.0,2,1,47.88,344.0,4000.0
455,Super built-up  Area,3,1275.0,3,2,41.2,516.0,3231.373
455,Super built-up  Area,3,1500.0,2,3,82.0,476.0,5466.667
455,Built-up  Area,3,909.872467,3,1,69.34,516.0,7620.848
455,Built-up  Area,2,820.0,2,1,45.0,344.0,5487.805
455,Super built-up  Area,3,1750.0,3,1,123.0,516.0,7028.571
455,Built-up  Area,3,1452.0,2,1,41.0,476.0,2823.691
455,Super built-up  Area,3,1275.0,2,2,43.6,476.0,3419.608
455,Super built-up  Area,3,1600.0,3,2,83.0,516.0,5187.5
455,Built-up  Area,4,3000.0,3,2,150.0,648.0,5000.0
455,Super built-up  Area,3,2050.0,3,3,82.0,516.0,4000.0
455,Super built-up  Area,1,745.0,1,0,34.27,172.0,4600.0
455,Super built-up  Area,2,1150.0,2,2,90.0,344.0,7826.087
455,Super built-up  Area,3,1450.0,2,2,55.0,476.0,3793.103
455,Super built-up  Area,3,1960.0,3,1,138.0,516.0,7040.816
455,Built-up  Area,4,1500.0,2,0,87.0,608.0,5800.0
455,Built-up  Area,3,1590.0,2,3,85.0,476.0,5345.912
455,Super built-up  Area,2,1250.0,2,2,60.0,344.0,4800.0
455,Super built-up  Area,2,1125.0,2,2,39.98,344.0,3553.778
455,Carpet  Area,3,2400.0,3,3,196.0,516.0,8166.667
455,Super built-up  Area,2,1060.0,2,2,33.95,344.0,3202.83
455,Super built-up  Area,2,1300.0,2,1,91.65,344.0,7050.0
455,Super built-up  Area,2,1107.0,2,1,57.0,344.0,5149.051
455,Super built-up  Area,2,1250.0,2,2,93.0,344.0,7440.0
455,Super built-up  Area,2,1133.0,2,1,33.99,344.0,3000.0
455,Super built-up  Area,4,3200.0,5,3,309.0,728.0,9656.25
455,Super built-up  Area,3,1500.0,2,1,108.0,476.0,7200.0
455,Built-up  Area,3,1520.0,3,2,125.0,516.0,8223.684
455,Super built-up  Area,2,1405.0,2,1,99.0,344.0,7046.263
455,Super built-up  Area,2,1157.0,2,1,73.0,344.0,6309.421
455,Super built-up  Area,3,1500.0,2,3,82.0,476.0,5466.667
455,Built-up  Area,2,1048.0,2,1,44.0,344.0,4198.473
456,Plot  Area,4,3400.0,4,2,190.0,688.0,5588.235
457,Super built-up  Area,1,440.0,1,0,28.0,172.0,6363.636
457,Super built-up  Area,1,412.5,1,0,19.8,172.0,4800.0
458,Super built-up  Area,2,1166.0,2,3,65.0,344.0,5574.614
459,Built-up  Area,2,1280.0,2,1,69.0,344.0,5390.625
459,Super built-up  Area,2,1505.0,2,2,90.0,344.0,5980.066
459,Super built-up  Area,3,2600.0,3,2,140.0,516.0,5384.615
459,Super built-up  Area,3,2065.0,3,2,130.0,516.0,6295.4
459,Super built-up  Area,3,1800.0,3,3,95.0,516.0,5277.778
459,Super built-up  Area,3,1477.0,2,2,75.0,476.0,5077.861
460,Built-up  Area,3,1500.0,2,2,95.0,476.0,6333.333
460,Super built-up  Area,3,1360.0,3,3,55.0,516.0,4044.118
460,Super built-up  Area,3,1600.0,3,2,76.0,516.0,4750.0
460,Built-up  Area,2,900.0,1,1,44.0,304.0,4888.889
460,Super built-up  Area,3,1280.0,2,1,100.0,476.0,7812.5
461,Built-up  Area,3,1685.0,2,1,110.0,476.0,6528.19
461,Built-up  Area,2,1220.0,2,0,56.0,344.0,4590.164
462,Super built-up  Area,3,1425.0,2,2,94.0,476.0,6596.491
462,Super built-up  Area,3,1350.0,3,0,54.54,516.0,4040.0
462,Super built-up  Area,2,935.0,2,1,32.72,344.0,3499.465
462,Super built-up  Area,3,1350.0,3,1,58.99,516.0,4369.63
462,Plot  Area,4,1450.0,3,3,132.0,648.0,9103.448
462,Super built-up  Area,2,935.0,2,1,45.0,344.0,4812.834
462,Super built-up  Area,3,1720.0,3,2,100.0,516.0,5813.953
462,Super built-up  Area,2,1200.0,2,1,72.0,344.0,6000.0
462,Super built-up  Area,2,1225.0,2,1,53.55,344.0,4371.429
462,Super built-up  Area,2,1100.0,2,1,70.0,344.0,6363.636
462,Super built-up  Area,3,2760.0,5,2,157.0,596.0,5688.406
462,Super built-up  Area,2,1171.0,2,2,75.0,344.0,6404.782
462,Super built-up  Area,2,935.0,2,1,45.0,344.0,4812.834
462,Super built-up  Area,3,2266.0,3,2,169.0,516.0,7458.076
462,Super built-up  Area,3,2640.0,5,1,142.0,596.0,5378.788
462,Super built-up  Area,2,1065.0,2,1,47.86,344.0,4493.897
462,Super built-up  Area,2,1160.0,2,1,42.0,344.0,3620.69
462,Super built-up  Area,4,2010.0,3,2,125.0,648.0,6218.905
462,Super built-up  Area,4,2010.0,3,2,115.0,648.0,5721.393
462,Super built-up  Area,3,1480.0,2,2,84.0,476.0,5675.676
462,Super built-up  Area,3,2990.0,5,1,210.0,596.0,7023.411
462,Super built-up  Area,2,1210.0,2,1,74.0,344.0,6115.702
462,Super built-up  Area,3,1350.0,3,2,47.25,516.0,3500.0
462,Super built-up  Area,2,1171.0,2,2,72.0,344.0,6148.591
462,Super built-up  Area,3,1480.0,3,2,95.0,516.0,6418.919
462,Super built-up  Area,3,1350.0,3,1,47.25,516.0,3500.0
462,Super built-up  Area,3,1425.0,2,2,74.31,476.0,5214.737
462,Super built-up  Area,2,1210.0,2,1,80.0,344.0,6611.57
462,Super built-up  Area,3,1859.0,3,2,121.0,516.0,6508.876
462,Super built-up  Area,3,2990.0,5,1,173.0,596.0,5785.953
462,Super built-up  Area,2,1300.0,2,2,100.0,344.0,7692.308
462,Super built-up  Area,2,1299.0,2,2,95.0,344.0,7313.318
462,Super built-up  Area,3,2425.0,3,1,197.0,516.0,8123.711
462,Plot  Area,4,4000.0,4,2,225.0,688.0,5625.0
462,Built-up  Area,4,3900.0,4,2,175.0,688.0,4487.179
462,Built-up  Area,3,2300.0,3,2,142.0,516.0,6173.913
462,Super built-up  Area,3,2266.0,3,2,207.0,516.0,9135.04
462,Super built-up  Area,3,1350.0,3,1,45.9,516.0,3400.0
462,Super built-up  Area,2,1157.0,2,2,47.32,344.0,4089.888
462,Super built-up  Area,2,1210.0,2,1,80.0,344.0,6611.57
462,Super built-up  Area,2,1210.0,2,1,77.0,344.0,6363.636
462,Built-up  Area,3,2430.0,5,2,180.0,596.0,7407.407
462,Super built-up  Area,2,1165.0,2,1,40.77,344.0,3499.571
462,Built-up  Area,2,1300.0,2,2,100.0,344.0,7692.308
462,Super built-up  Area,2,935.0,2,1,32.0,344.0,3422.46
462,Super built-up  Area,3,1350.0,3,2,47.25,516.0,3500.0
462,Super built-up  Area,2,1330.0,2,2,74.0,344.0,5563.91
462,Super built-up  Area,3,1720.0,3,2,106.0,516.0,6162.791
462,Super built-up  Area,2,1157.0,2,2,47.32,344.0,4089.888
462,Super built-up  Area,3,2640.0,5,1,150.0,596.0,5681.818
462,Super built-up  Area,3,2990.0,3,2,170.0,516.0,5685.619
462,Super built-up  Area,3,1530.0,3,2,76.34,516.0,4989.542
462,Super built-up  Area,2,935.0,2,0,37.77,344.0,4039.572
462,Super built-up  Area,2,1171.0,2,2,73.0,344.0,6233.988
462,Super built-up  Area,3,1630.0,3,2,110.0,516.0,6748.466
462,Super built-up  Area,2,1165.0,2,1,52.0,344.0,4463.519
462,Super built-up  Area,2,2640.0,2,1,170.0,344.0,6439.394
462,Super built-up  Area,2,1165.0,2,1,51.42,344.0,4413.734
462,Super built-up  Area,2,935.0,2,1,32.72,344.0,3499.465
462,Super built-up  Area,2,1211.0,2,3,45.0,344.0,3715.937
463,Built-up  Area,5,2700.0,5,2,150.0,860.0,5555.556
464,Built-up  Area,3,1800.0,2,2,100.0,476.0,5555.556
465,Super built-up  Area,3,1550.0,3,2,74.0,516.0,4774.194
465,Super built-up  Area,3,1845.0,3,3,91.0,516.0,4932.249
465,Super built-up  Area,3,2135.0,3,2,160.0,516.0,7494.145
465,Super built-up  Area,2,1185.0,2,1,85.0,344.0,7172.996
465,Built-up  Area,4,3100.0,4,2,310.0,688.0,10000.0
465,Super built-up  Area,2,1225.0,2,2,48.0,344.0,3918.367
465,Super built-up  Area,3,1930.0,3,3,75.0,516.0,3886.01
465,Super built-up  Area,3,1600.0,2,1,65.0,476.0,4062.5
465,Super built-up  Area,3,1344.0,2,0,56.0,476.0,4166.667
465,Super built-up  Area,3,1500.0,2,0,70.0,476.0,4666.667
465,Super built-up  Area,3,1855.0,3,3,96.0,516.0,5175.202
465,Super built-up  Area,2,1175.0,2,2,75.0,344.0,6382.979
466,Super built-up  Area,2,1200.0,2,3,62.5,344.0,5208.333
466,Plot  Area,4,1500.0,4,0,110.0,688.0,7333.333
466,Super built-up  Area,3,1215.0,2,3,50.0,476.0,4115.226
467,Super built-up  Area,2,1050.0,2,1,67.0,344.0,6380.952
467,Built-up  Area,2,955.0,2,3,53.55,344.0,5607.33
467,Super built-up  Area,3,1215.0,2,2,46.5,476.0,3827.16
467,Super built-up  Area,1,910.0,1,1,42.0,172.0,4615.385
467,Plot  Area,2,1200.0,2,1,100.0,344.0,8333.333
467,Super built-up  Area,3,1300.0,3,2,47.0,516.0,3615.385
467,Plot  Area,4,1200.0,4,1,95.0,688.0,7916.667
467,Super built-up  Area,3,1215.0,2,2,49.86,476.0,4103.704
468,Super built-up  Area,2,1093.0,2,2,65.0,344.0,5946.935
468,Built-up  Area,2,1250.0,2,3,75.0,344.0,6000.0
468,Super built-up  Area,3,1555.0,3,3,73.0,516.0,4694.534
469,Super built-up  Area,2,1100.0,2,3,61.0,344.0,5545.455
470,Super built-up  Area,1,750.0,1,2,40.0,172.0,5333.333
470,Super built-up  Area,3,1260.0,2,1,60.0,476.0,4761.905
470,Super built-up  Area,2,1020.0,2,1,58.0,344.0,5686.275
470,Plot  Area,3,800.0,2,1,80.0,476.0,10000.0
470,Super built-up  Area,2,1020.0,2,1,42.48,344.0,4164.706
470,Super built-up  Area,3,1475.0,3,2,96.0,516.0,6508.475
470,Super built-up  Area,3,1300.0,2,1,63.0,476.0,4846.154
470,Plot  Area,4,720.0,4,2,48.0,688.0,6666.667
470,Super built-up  Area,1,775.0,1,0,34.1,172.0,4400.0
470,Super built-up  Area,2,1010.0,2,1,52.0,344.0,5148.515
470,Built-up  Area,2,1035.0,2,1,42.5,344.0,4106.28
470,Super built-up  Area,2,1010.0,2,1,52.0,344.0,5148.515
470,Plot  Area,4,1200.0,4,1,80.0,688.0,6666.667
470,Super built-up  Area,2,1020.0,2,1,42.48,344.0,4164.706
471,Super built-up  Area,3,1670.0,3,3,91.86,516.0,5500.599
471,Super built-up  Area,2,1290.0,2,2,71.95,344.0,5577.519
472,Super built-up  Area,2,1150.0,2,1,60.0,344.0,5217.391
472,Super built-up  Area,3,1998.0,3,2,117.0,516.0,5855.856
473,Super built-up  Area,2,945.0,2,1,54.0,344.0,5714.286
473,Super built-up  Area,1,551.0,1,1,30.0,172.0,5444.646
473,Super built-up  Area,3,1475.0,3,1,80.0,516.0,5423.729
473,Super built-up  Area,3,1254.0,2,1,70.0,476.0,5582.137
473,Super built-up  Area,3,1432.0,3,2,79.0,516.0,5516.76
474,Super built-up  Area,2,1260.0,2,1,75.0,344.0,5952.381
474,Super built-up  Area,2,1020.0,2,2,52.0,344.0,5098.039
475,Super built-up  Area,2,905.0,2,2,50.0,344.0,5524.862
476,Super built-up  Area,2,905.0,2,1,50.0,344.0,5524.862
477,Super built-up  Area,2,1125.0,2,2,50.0,344.0,4444.444
477,Super built-up  Area,2,1242.0,2,3,51.0,344.0,4106.28
477,Super built-up  Area,3,1650.0,3,2,78.0,516.0,4727.273
477,Built-up  Area,3,1823.0,3,2,100.0,516.0,5485.464
477,Super built-up  Area,2,1300.0,2,3,36.0,344.0,2769.231
477,Super built-up  Area,2,1080.0,2,2,43.2,344.0,4000.0
477,Super built-up  Area,2,1100.0,2,2,71.5,344.0,6500.0
477,Super built-up  Area,3,1758.0,3,2,65.0,516.0,3697.383
477,Super built-up  Area,1,688.0,1,2,50.0,172.0,7267.442
477,Super built-up  Area,2,1255.0,2,2,73.0,344.0,5816.733
477,Built-up  Area,4,1200.0,4,0,75.0,688.0,6250.0
477,Super built-up  Area,2,1058.0,2,1,48.0,344.0,4536.862
477,Super built-up  Area,2,1375.0,2,2,80.0,344.0,5818.182
477,Super built-up  Area,2,1248.0,2,1,69.0,344.0,5528.846
477,Super built-up  Area,3,1818.0,3,1,135.0,516.0,7425.743
477,Super built-up  Area,2,1225.0,2,2,55.0,344.0,4489.796
477,Super built-up  Area,2,1255.0,2,2,74.0,344.0,5896.414
477,Super built-up  Area,2,1255.0,2,2,69.0,344.0,5498.008
477,Super built-up  Area,2,1255.0,2,3,66.0,344.0,5258.964
477,Plot  Area,5,1200.0,5,0,101.0,860.0,8416.667
477,Super built-up  Area,3,3035.0,5,3,220.0,596.0,7248.764
477,Super built-up  Area,2,1127.0,2,1,65.0,344.0,5767.524
477,Super built-up  Area,2,1200.0,2,1,50.0,344.0,4166.667
477,Built-up  Area,3,1450.0,3,3,72.0,516.0,4965.517
477,Plot  Area,2,1200.0,2,0,75.0,344.0,6250.0
477,Super built-up  Area,3,1430.0,2,2,90.0,476.0,6293.706
477,Super built-up  Area,2,850.0,1,1,39.5,304.0,4647.059
477,Built-up  Area,2,1000.0,2,1,45.0,344.0,4500.0
477,Super built-up  Area,3,1320.0,2,2,59.0,476.0,4469.697
477,Built-up  Area,4,2000.0,4,0,100.0,688.0,5000.0
477,Super built-up  Area,4,3560.0,5,3,318.0,728.0,8932.584
477,Super built-up  Area,2,1011.0,2,2,38.0,344.0,3758.655
477,Super built-up  Area,2,1276.0,2,2,76.0,344.0,5956.113
477,Plot  Area,2,1500.0,2,0,90.0,344.0,6000.0
477,Super built-up  Area,2,1315.0,2,0,60.48,344.0,4599.24
477,Super built-up  Area,2,1021.0,2,1,76.0,344.0,7443.683
477,Super built-up  Area,1,581.0,1,1,29.0,172.0,4991.394
477,Super built-up  Area,2,935.0,2,3,45.0,344.0,4812.834
477,Built-up  Area,3,1320.0,2,2,65.0,476.0,4924.242
477,Plot  Area,4,1200.0,4,1,75.0,688.0,6250.0
477,Super built-up  Area,3,1260.0,2,1,82.0,476.0,6507.937
477,Built-up  Area,1,450.0,1,1,20.0,172.0,4444.444
477,Super built-up  Area,2,1231.0,2,1,84.5,344.0,6864.338
477,Super built-up  Area,3,1916.0,2,1,150.0,476.0,7828.81
477,Super built-up  Area,2,1115.0,2,2,44.6,344.0,4000.0
478,Super built-up  Area,3,1540.0,3,2,85.0,516.0,5519.481
479,Super built-up  Area,3,1499.0,3,2,89.0,516.0,5937.292
479,Built-up  Area,3,1770.0,3,2,90.0,516.0,5084.746
480,Super built-up  Area,2,1180.0,2,2,65.0,344.0,5508.475
481,Built-up  Area,2,2400.0,2,1,82.0,344.0,3416.667
481,Plot  Area,2,1090.0,2,0,58.0,344.0,5321.101
481,Plot  Area,2,1200.0,2,1,58.5,344.0,4875.0
481,Plot  Area,2,1200.0,2,0,67.0,344.0,5583.333
481,Plot  Area,3,1200.0,2,0,65.0,476.0,5416.667
481,Built-up  Area,2,1200.0,1,0,53.0,304.0,4416.667
481,Plot  Area,2,1000.0,2,0,57.0,344.0,5700.0
481,Plot  Area,3,1625.0,3,0,80.0,516.0,4923.077
481,Built-up  Area,4,1360.0,2,2,45.0,608.0,3308.824
481,Plot  Area,2,555.0,1,0,37.0,304.0,6666.667
481,Plot  Area,2,600.0,2,0,35.0,344.0,5833.333
481,Plot  Area,2,1200.0,2,0,69.0,344.0,5750.0
481,Plot  Area,2,900.0,2,0,49.0,344.0,5444.444
481,Built-up  Area,2,1140.0,2,1,60.0,344.0,5263.158
481,Plot  Area,2,900.0,2,0,55.0,344.0,6111.111
481,Built-up  Area,2,900.0,2,0,65.0,344.0,7222.222
481,Plot  Area,2,1100.0,2,1,55.0,344.0,5000.0
481,Plot  Area,2,900.0,2,0,55.0,344.0,6111.111
481,Plot  Area,2,1152.0,1,0,66.0,304.0,5729.167
481,Plot  Area,3,1448.0,3,1,70.0,516.0,4834.254
481,Plot  Area,2,1200.0,2,1,65.0,344.0,5416.667
481,Plot  Area,2,1050.0,2,0,58.0,344.0,5523.81
481,Plot  Area,2,1160.0,2,1,65.0,344.0,5603.448
481,Super built-up  Area,2,1334.0,2,1,67.76,344.0,5079.46
481,Plot  Area,5,1375.0,5,1,125.0,860.0,9090.909
482,Super built-up  Area,3,1565.0,2,2,75.0,476.0,4792.332
482,Built-up  Area,2,1300.0,2,0,120.0,344.0,9230.769
482,Super built-up  Area,5,2500.0,5,3,130.0,860.0,5200.0
482,Built-up  Area,2,650.0,2,0,59.0,344.0,9076.923
482,Built-up  Area,2,1060.0,2,2,35.0,344.0,3301.887
482,Super built-up  Area,2,1125.0,2,2,45.56,344.0,4049.778
482,Built-up  Area,4,2150.0,4,2,115.0,688.0,5348.837
482,Plot  Area,4,1200.0,4,0,95.0,688.0,7916.667
482,Plot  Area,2,1250.0,2,0,75.0,344.0,6000.0
482,Built-up  Area,3,1789.0,3,3,75.0,516.0,4192.286
482,Super built-up  Area,3,1731.0,3,3,64.11,516.0,3703.64
482,Plot  Area,2,2400.0,2,1,125.0,344.0,5208.333
482,Built-up  Area,4,2700.0,5,1,95.75,728.0,3546.296
483,Super built-up  Area,3,1150.0,2,1,55.0,476.0,4782.609
483,Super built-up  Area,1,700.0,1,0,38.0,172.0,5428.571
483,Super built-up  Area,2,950.0,2,1,65.0,344.0,6842.105
483,Super built-up  Area,2,950.0,2,1,39.0,344.0,4105.263
483,Super built-up  Area,3,1210.0,2,1,58.0,476.0,4793.388
483,Super built-up  Area,1,700.0,1,0,36.0,172.0,5142.857
483,Super built-up  Area,2,950.0,2,1,48.0,344.0,5052.632
483,Super built-up  Area,2,1000.0,2,1,60.0,344.0,6000.0
483,Plot  Area,3,2400.0,3,1,165.0,516.0,6875.0
483,Super built-up  Area,2,950.0,2,1,50.0,344.0,5263.158
483,Super built-up  Area,2,950.0,2,1,47.0,344.0,4947.368
483,Super built-up  Area,3,1150.0,2,1,62.0,476.0,5391.304
483,Super built-up  Area,1,700.0,1,0,35.0,172.0,5000.0
483,Super built-up  Area,3,1150.0,2,1,57.5,476.0,5000.0
483,Super built-up  Area,3,1210.0,2,1,65.0,476.0,5371.901
483,Super built-up  Area,2,950.0,2,1,45.0,344.0,4736.842
483,Plot  Area,4,3150.0,5,1,212.0,728.0,6730.159
483,Plot  Area,3,2200.0,4,1,150.0,556.0,6818.182
483,Super built-up  Area,2,950.0,2,1,60.0,344.0,6315.789
484,Super built-up  Area,2,1145.0,2,1,63.0,344.0,5502.183
